번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
344,동물미용업,02_03_11_P,3740000,374000004920260003,2026-02-09,,1,영업/정상,0,정상,,,,,,0,,경기도 수원시 영통구 하동 **** 광교 효성해링턴 타워 레이크 *동 ***호,"경기도 수원시 영통구 광교중앙로 ***, 광교 효성해링턴 타워 레이크 *동 ***호 (하동)",16514,베베아몽,2026-02-09 10:08:43,I,2026-02-11 00:20:41,,205359.28869788,420752.301957684,동물미용업,동물미용업(일반),000,0,,베베아몽_경기도수원시영통구하동****광교효성해링턴타워레이크*동***호
342,동물미용업,02_03_11_P,4070000,407000004920260002,2026-02-09,,1,영업/정상,0,정상,,,,,,0,,경기도 이천시 증포동 *** 이천 증포 대원칸타빌,"경기도 이천시 아리역로**번길 **, 상가동 ***호 (증포동, 이천 증포 대원칸타빌)",17353,푸들푸들,2026-02-09 10:05:59,I,2026-02-11 00:20:41,,239572.395409238,421159.937804332,동물미용업,동물미용업(일반),000,0,,푸들푸들_경기도이천시증포동***이천증포대원칸타빌
345,동물미용업,02_03_11_P,3940000,396010004920260001,2026-02-09,,1,영업/정상,0,정상,,,,,,0,,경기도 고양시 일산동구 마두동 *** *층,"경기도 고양시 일산동구 경의로 ***-**, *층 (마두동)",10412,제이앤,2026-02-09 16:59:25,I,2026-02-11 00:20:41,,181432.64547141,462277.478733173,동물미용업,동물미용업(일반),000,0,,제이앤_경기도고양시일산동구마두동****층
347,동물미용업,02_03_11_P,3820000,382000004920260002,2026-02-09,,1,영업/정상,0,정상,,,,,,0,,경기도 의정부시 용현동 ** 현대아파트 상가동 ***호,"경기도 의정부시 오목로 **, 상가동 *층 ***호 (용현동, 현대아파트)",11793,퍼피컷 애견미용,2026-02-09 17:13:42,I,2026-02-11 00:20:41,,207611.658096158,469962.685549828,동물미용업,동물미용업(일반),000,0,,퍼피컷애견미용_경기도의정부시용현동**현대아파트상가동***호
346,동물미용업,02_03_11_P,4721000,472100004920260002,2026-02-09,,1,영업/정상,0,정상,,,,,,0,,전북특별자치도 완주군 삼례읍 수계리 ****-*,"전북특별자치도 완주군 삼례읍 신기길 *-*, 종근빌딩 ***호",55334,멍빌리지,2026-02-09 14:11:24,I,2026-02-11 00:20:41,,210527.43848065,268712.351105841,동물미용업,동물미용업(일반),000,0,,멍빌리지_전북특별자치도완주군삼례읍수계리****-*
333,동물미용업,02_03_11_P,4090000,409000004920260002,2026-02-06,,1,영업/정상,0,정상,,,,,,0,,경기도 김포시 구래동 ****-* 한강메디플라자,"경기도 김포시 김포한강*로 ***, 한강메디플라자 ***호 (구래동)",10071,본펫(bondpetplanet),2026-02-06 09:10:42,I,2026-02-08 00:20:01,,166936.831918612,460452.342591637,동물미용업,동물미용업(일반),000,0,,본펫(bondpetplanet)_경기도김포시구래동****-*한강메디플라자
334,동물미용업,02_03_11_P,4020000,402000004920260002,2026-02-06,,1,영업/정상,0,정상,,,,,,0,,경기도 군포시 도마교동 *** 백산프라자,"경기도 군포시 송부로 **, 백산프라자 ***호 (도마교동)",15885,댕댕이 은숍 호텔,2026-02-06 13:00:58,I,2026-02-08 00:20:01,,192701.576797978,423736.908665268,동물미용업,동물미용업(일반),000,0,,댕댕이은숍호텔_경기도군포시도마교동***백산프라자
331,동물미용업,02_03_11_P,3510500,351050004920260001,2026-02-06,,1,영업/정상,0,정상,,,,,,0,,인천광역시 미추홀구 주안동 ****-* 엔케이리움힐타워,"인천광역시 미추홀구 미추홀대로***번길 **, 엔케이리움힐타워 ***동 ***호 (주안동)",22214,솔솔펫살롱,2026-02-06 09:11:16,I,2026-02-08 00:20:01,,171284.916243897,438835.409162676,동물미용업,동물미용업(일반),000,0,,솔솔펫살롱_인천광역시미추홀구주안동****-*엔케이리움힐타워
319,동물미용업,02_03_11_P,3190000,319000004920260003,2026-02-05,,1,영업/정상,0,정상,,,,,,0,,서울특별시 동작구 사당동 ***-**,"서울특별시 동작구 동작대로**길 **, *층 (사당동)",7008,주니네 놀이터,2026-02-05 08:55:53,I,2026-02-07 00:20:02,,198077.090132292,442916.890457083,동물미용업,동물미용업(일반),000,0,,주니네놀이터_서울특별시동작구사당동***-**
318,동물미용업,02_03_11_P,3680000,368000004920260001,2026-02-05,,1,영업/정상,0,정상,,,,,,0,,대전광역시 대덕구 송촌동 ***-*,"대전광역시 대덕구 동춘당로**번길 **-**, ***호 (송촌동)",34401,몽시앙,2026-02-05 09:57:02,I,2026-02-07 00:20:02,,239322.112997468,318485.675068778,동물미용업,동물미용업(일반),000,0,,몽시앙_대전광역시대덕구송촌동***-*
332,동물미용업,02_03_11_P,4641000,464100004920260002,2026-02-05,,1,영업/정상,0,정상,,,,,,0,,전북특별자치도 전주시 덕진구 우아동*가 ***-*,"전북특별자치도 전주시 덕진구 견훤로 ***, *층 *호 (우아동*가)",54905,딩동댕 그루밍,2026-02-06 09:40:08,I,2026-02-08 00:20:01,,213935.386645145,261601.315259276,동물미용업,동물미용업(일반),000,0,,딩동댕그루밍_전북특별자치도전주시덕진구우아동*가***-*
320,동물미용업,02_03_11_P,4040000,404000004920260002,2026-02-05,,1,영업/정상,0,정상,,,,,,0,,경기도 하남시 망월동 ****-* 더랜드시티,"경기도 하남시 미사강변동로 ***, 더랜드시티 ***호 (망월동)",12913,비비그룸,2026-02-05 16:30:24,I,2026-02-07 00:20:02,,216839.902363113,451475.409238152,동물미용업,동물미용업(일반),000,0,,비비그룸_경기도하남시망월동****-*더랜드시티
321,동물미용업,02_03_11_P,3980000,398000004920260002,2026-02-05,,1,영업/정상,0,정상,,,,,,0,,경기도 구리시 갈매동 ***-*,"경기도 구리시 갈매순환로 ***, 힐스테이트 갈매역 스칸센 *층 ***호 (갈매동)",11901,살롱드멍,2026-02-05 09:54:19,I,2026-02-07 00:20:02,,210762.239910866,459251.612882599,동물미용업,동물미용업(일반),000,0,,살롱드멍_경기도구리시갈매동***-*
444,동물미용업,02_03_11_P,4010000,401000004920260002,2026-02-04,,1,영업/정상,0,정상,,,,,,0,,경기도 시흥시 배곧동 ***-* 배곧 유호 N-CITY *차 ***호,"경기도 시흥시 배곧*로 **, 배곧 유호 N-CITY *차 ***호 (배곧동)",15011,슈블리펫살롱,2026-02-24 13:36:04,U,2026-02-26 02:40:00,,175740.527635533,429382.810496673,동물미용업,동물미용업(일반),000,0,,슈블리펫살롱_경기도시흥시배곧동***-*배곧유호N-CITY*차***호
307,동물미용업,02_03_11_P,3910000,391000004920260001,2026-02-04,,1,영업/정상,0,정상,,,,,,0,,경기도 평택시 고덕동 ****-*,"경기도 평택시 고덕중앙로 ***-**, ****, ****호 (고덕동)",18014,멍프리스쿨,2026-02-04 11:06:02,I,2026-02-06 00:20:02,,203988.042852207,393903.17045918,동물미용업,동물미용업(일반),000,0,,멍프리스쿨_경기도평택시고덕동****-*
305,동물미용업,02_03_11_P,3400000,340000004920260002,2026-02-04,,1,영업/정상,0,정상,,,,,,0,,부산광역시 기장군 정관읍 방곡리 ***-**,부산광역시 기장군 정관읍 방곡로 **-**,46019,묘정원,2026-02-04 09:13:33,I,2026-02-06 00:20:02,,399100.445446232,205152.05176001,동물미용업,동물미용업(일반),000,0,,묘정원_부산광역시기장군정관읍방곡리***-**
304,동물미용업,02_03_11_P,5350000,535000004920260003,2026-02-04,,1,영업/정상,0,정상,,,,,,0,,경상남도 김해시 진영읍 진영리 ****-*,"경상남도 김해시 진영읍 김해대로***번길 *, ***호",50862,쩨리몽,2026-02-04 11:33:43,I,2026-02-06 00:20:02,,357251.858365703,202271.993021439,동물미용업,동물미용업(일반),000,0,,쩨리몽_경상남도김해시진영읍진영리****-*
322,동물미용업,02_03_11_P,4010000,401000004920260003,2026-02-04,,1,영업/정상,0,정상,,,,,,0,,경기도 시흥시 배곧동 *** 상가동 ***호,"경기도 시흥시 서울대학로 지하***, 상가동 ***호 (배곧동)",15012,몽실뜰,2026-02-04 16:30:09,I,2026-02-07 00:20:02,,174616.05097483,428550.216457932,동물미용업,동물미용업(일반),000,0,,몽실뜰_경기도시흥시배곧동***상가동***호
432,동물미용업,02_03_11_P,4010000,401000004920260004,2026-02-04,,1,영업/정상,0,정상,,,,,,0,,경기도 시흥시 정왕동 ****-* 동보아파트 상가동 ***호,"경기도 시흥시 정왕대로**번길 **, 동보아파트 상가동 ***호 (정왕동)",15041,멍#,2026-02-23 10:33:31,U,2026-02-25 02:40:00,,174914.411684052,428146.66678761,동물미용업,동물미용업(일반),000,0,,멍#_경기도시흥시정왕동****-*동보아파트상가동***호
308,동물미용업,02_03_11_P,3990000,399000004920260005,2026-02-03,,1,영업/정상,0,정상,,,,,,0,,경기도 남양주시 진접읍 금곡리 *** 반도유보라메이플타운아파트 상가동 ***호,"경기도 남양주시 진접읍 해밀예당*로 ***, 상가동 *층 *호 (반도유보라메이플타운아파트)",12055,도도애견샵,2026-02-03 13:12:58,I,2026-02-06 00:20:02,,217020.389738338,468654.045065485,동물미용업,동물미용업(일반),000,0,,도도애견샵_경기도남양주시진접읍금곡리***반도유보라메이플타운아파트상가동***호
306,동물미용업,02_03_11_P,3560000,356000004920260004,2026-02-03,,1,영업/정상,0,정상,,,,,,0,,인천광역시 서구 원당동 ***-** 더안 타운하우스,"인천광역시 서구 원당대로***번길 **, *층 **호 (원당동, 더안 타운하우스)",22644,사랑하개냥 미용실,2026-02-03 11:11:07,I,2026-02-06 00:20:02,,173097.079705092,454978.168306442,동물미용업,동물미용업(일반),000,0,,사랑하개냥미용실_인천광역시서구원당동***-**더안타운하우스
303,동물미용업,02_03_11_P,3980000,398000004920260001,2026-02-03,,1,영업/정상,0,정상,,,,,,0,,경기도 구리시 교문동 ***-**,경기도 구리시 경춘로***번길 ** (교문동),11923,멍스쿨,2026-02-03 09:26:02,I,2026-02-06 00:20:02,,211786.408181524,455445.576033026,동물미용업,동물미용업(일반),000,0,,멍스쿨_경기도구리시교문동***-**
302,동물미용업,02_03_11_P,4060000,406000004920260003,2026-02-03,,1,영업/정상,0,정상,,,,,,0,,경기도 파주시 금촌동 ***-* 조인프라자,"경기도 파주시 금빛로 **-*, 조인프라자 *층 (금촌동)",10915,해피하개,2026-02-03 16:43:51,I,2026-02-06 00:20:02,,179418.08,472188.68,동물미용업,동물미용업(일반),000,0,,해피하개_경기도파주시금촌동***-*조인프라자
301,동물미용업,02_03_11_P,4721000,472100004920260001,2026-02-03,,1,영업/정상,0,정상,,,,,,0,,전북특별자치도 완주군 삼례읍 수계리 ****-*,"전북특별자치도 완주군 삼례읍 상탁길 **-*, ***호",55334,사랑스럽개,2026-02-03 15:10:58,I,2026-02-06 00:20:02,,210581.014448466,268703.31646553,동물미용업,동물미용업(일반),000,0,,사랑스럽개_전북특별자치도완주군삼례읍수계리****-*
317,동물미용업,02_03_11_P,3860000,386000004920260004,2026-02-03,,1,영업/정상,0,정상,,,,,,0,,경기도 부천시 소사구 옥길동 ***-* 이노타워,"경기도 부천시 소사구 범안로 ***-*, 이노타워 ***호 (옥길동)",14789,멍실댕실,2026-02-03 15:52:23,I,2026-02-07 00:20:02,,183400.704807958,440011.759017394,동물미용업,동물미용업(일반),000,0,,멍실댕실_경기도부천시소사구옥길동***-*이노타워
2,동물미용업,02_03_11_P,4920000,492000004920260001,2026-02-02,,1,영업/정상,0,정상,,,,,,0,,전라남도 강진군 강진읍 남성리 **-* 금산주상복합빌딩,"전라남도 강진군 강진읍 영랑로*길 **, *층 ***호 (금산주상복합빌딩)",59232,더 반하개,2026-02-02 07:13:28,I,2026-02-04 00:20:02,,179017.841336561,126757.883438144,동물미용업,동물미용업(일반),000,0,,더반하개_전라남도강진군강진읍남성리**-*금산주상복합빌딩
1,동물미용업,02_03_11_P,3080000,308000004920260001,2026-02-02,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강북구 미아동 ***-**** *층,"서울특별시 강북구 삼양로**길 **, *층 (미아동)",1189,몽쉘멍멍,2026-02-02 18:57:53,I,2026-02-04 00:20:02,,201695.943220328,457567.59829192,동물미용업,동물미용업(일반),000,0,,몽쉘멍멍_서울특별시강북구미아동***-*****층
5,동물미용업,02_03_11_P,3470000,347000004920260001,2026-02-02,,1,영업/정상,0,정상,,,,,,0,,대구광역시 달서구 송현동 ****-**,"대구광역시 달서구 월배로 ***, *층 (송현동)",42741,개스트하우스,2026-02-02 16:32:04,I,2026-02-04 00:20:02,,339854.768109867,259712.725877816,동물미용업,동물미용업(일반),000,0,,개스트하우스_대구광역시달서구송현동****-**
4,동물미용업,02_03_11_P,5710000,571000004920260003,2026-02-02,,1,영업/정상,0,정상,,,,,,0,,충청북도 청주시 흥덕구 가경동 ****,"충청북도 청주시 흥덕구 서현중로**번길 **, *층 ***호 (가경동)",28383,레빈,2026-02-02 17:04:16,I,2026-02-04 00:20:02,,238265.623226154,346707.84056286,동물미용업,동물미용업(일반),000,0,,레빈_충청북도청주시흥덕구가경동****
3,동물미용업,02_03_11_P,3450000,345000004920260004,2026-02-02,,1,영업/정상,0,정상,,,,,,0,,대구광역시 북구 사수동 ***,"대구광역시 북구 내곡로 **, ***호 (사수동)",41493,동그리그루밍,2026-02-02 17:23:34,I,2026-02-04 00:20:02,,336497.10117595,267900.50193354,동물미용업,동물미용업(일반),000,0,,동그리그루밍_대구광역시북구사수동***
417,동물미용업,02_03_11_P,4691000,469100004920260001,2026-01-30,,3,폐업,2,폐업,2026-02-20,,,,,0,,전북특별자치도 정읍시 상동 ***-*,"전북특별자치도 정읍시 충정로 ***, *층 (상동)",56188,까까멍,2026-02-20 10:42:05,U,2026-02-22 02:40:00,,187663.050804996,229453.338491498,동물미용업,동물미용업(일반),000,0,,까까멍_전북특별자치도정읍시상동***-*
324,동물미용업,02_03_11_P,3190000,319000004920260002,2026-01-27,,1,영업/정상,0,정상,,,,,,0,,서울특별시 동작구 대방동 **-**,"서울특별시 동작구 등용로 **, *층 (대방동)",6932,고양이미용실그루밍캣,2026-02-05 09:32:43,U,2026-02-07 02:40:00,,193946.548701716,445284.843348792,동물미용업,동물미용업(일반),000,0,,고양이미용실그루밍캣_서울특별시동작구대방동**-**
136,동물미용업,02_03_11_P,5530000,575000004920260002,2026-01-19,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 효행구 봉담읍 상리 *** 이편한세상신봉담,"경기도 화성시 효행구 봉담읍 상리*길 ***, 상가동 ***호 (이편한세상신봉담)",18307,슈슈롱,2026-01-19 10:57:49,I,2026-02-04 01:35:23,,194636.275551932,414125.528334014,동물미용업,동물미용업(일반),000,0,,슈슈롱_경기도화성시효행구봉담읍상리***이편한세상신봉담
212,동물미용업,02_03_11_P,5530000,577000004920260003,2026-01-19,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 산척동  ***-*,"경기도 화성시 동탄구 동탄대로*길 **, ***호 (산척동)",18501,도도몽,2026-01-19 14:19:47,I,2026-02-04 01:35:23,,209612.504364063,407438.673185965,동물미용업,동물미용업(일반),000,0,,도도몽_경기도화성시동탄구산척동***-*
211,동물미용업,02_03_11_P,5530000,577000004920260001,2026-01-07,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 동탄구 청계동  *** 동탄역시범대원칸타빌아파트,"경기도 화성시 동탄구 동탄대로시범길 **, 상가*동 지***호 (청계동, 동탄역시범대원칸타빌아파트)",18477,오아시스펫살롱,2026-01-07 13:30:13,I,2026-02-04 01:35:23,,209334.893203017,410805.146191826,동물미용업,동물미용업(일반),000,0,,오아시스펫살롱_경기도화성시동탄구청계동***동탄역시범대원칸타빌아파트
284,동물미용업,02_03_11_P,3150000,315000004920250021,2025-12-30,,1,영업/정상,0,정상,,,,,02-2666-2611,0,,서울특별시 강서구 내발산동 *** 발산로얄타워 ***호,"서울특별시 강서구 수명로 **, 발산로얄타워 ***호 (내발산동)",7635,마곡 준 동물병원,2026-02-02 10:02:06,U,2026-02-04 02:40:00,,184596.054749491,450145.997297011,동물미용업,동물미용업(일반),000,0,,마곡준동물병원_서울특별시강서구내발산동***발산로얄타워***호
