번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),용도지역,건물형태구분명,객실수,주택면적,방면적비율,소화기개수,단독경보형감지기개수,자동확산소화기대수,휴대용비상조명등대수,피난구유도등개수,유도표지개수,완강기대수,가스누설경보기대수,일산화탄소감지기대수,조식제공여부,오수처리시설용량,화장실수,화장실종류명,Unnamed: 46,record_key
243,농어촌민박업,03_11_08_P,4170000,AGCV041700002013000009,2013-07-01,,3,폐업,3,폐업,2026-02-06,,,,,,476-922,경기도 양평군 강하면 성덕리 300-1,경기도 양평군 강하면 성덕큰골길 33-39,12576.0,숲속에북앤허브,2026-02-06 17:49:10,U,2026-02-08 02:40:00,,237155.140863082,439585.067021921,보전관리지역,,6,220.84,0.0,6,6,0,0,0,0,0,0,0,,0.0,0,,,숲속에북앤허브_경기도양평군강하면성덕리300-1
151,농어촌민박업,03_11_08_P,4331000,AGCV043310002013000004,2013-04-12,,3,폐업,3,폐업,2026-02-02,,,,,650.0,,강원특별자치도 인제군 상남면 상남리 1422-2,강원특별자치도 인제군 상남면 자포대길 173,24664.0,구들민박,2026-02-04 13:11:10,U,2026-02-06 02:40:00,,307912.29854344,483892.454952829,계획관리지역,,1,67.68,67.68,3,1,0,0,0,0,0,0,0,,0.0,0,,,구들민박_강원특별자치도인제군상남면상남리1422-2
249,농어촌민박업,03_11_08_P,4990000,AGCV049900002013000005,2013-03-27,,3,폐업,3,폐업,2025-11-13,,,,,660.0,537-822,전라남도 완도군 청산면 당락리 820-9,전라남도 완도군 청산면 도락길 53-7,59151.0,뜰안에 민박,2026-02-06 16:01:52,U,2026-02-08 02:40:00,,186864.921667447,75226.3504759416,자연환경보존지역,,1,99.0,0.0,1,1,0,0,0,0,0,0,0,,0.0,1,,,뜰안에민박_전라남도완도군청산면당락리820-9
174,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000132,2013-03-25,,1,영업/정상,1,정상,,,,,,288.0,535-911,전라남도 신안군 흑산면 예리 180번지 7호,전라남도 신안군 흑산면 예리2길 32-3,58863.0,큰손,2026-02-04 14:58:59,U,2026-02-06 02:40:00,,57487.9232759003,133066.119977734,계획관리,,3,288.0,245.7,3,3,0,0,0,0,0,0,0,,0.0,3,,,큰손_전라남도신안군흑산면예리180번지7호
293,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000248,2013-01-14,,1,영업/정상,1,정상,,,,,061-261-7385,89.0,535-821,전라남도 신안군 증도면 대초리 1835번지,전라남도 신안군 증도면 화도길 342-14,58808.0,별빛아래,2026-02-09 16:50:11,U,2026-02-11 02:40:00,,123397.715553179,161110.121754928,농림지역,,2,89.0,89.0,2,2,0,0,0,0,0,0,0,,0.0,0,,,별빛아래_전라남도신안군증도면대초리1835번지
176,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000060,2012-11-30,,1,영업/정상,1,정상,,,,,061-261-6621,382.0,535-843,전라남도 신안군 안좌면 읍동리 905번지,전라남도 신안군 안좌면 김환기길 11-23,58839.0,낚시민박,2026-02-04 14:54:08,U,2026-02-06 02:40:00,,119872.726146268,139733.35722441,계획관리,,6,382.0,84.44,6,6,0,0,0,0,0,0,0,,0.0,6,,,낚시민박_전라남도신안군안좌면읍동리905번지
158,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000198,2012-08-29,,1,영업/정상,1,정상,,,,,061-272-5874,785.0,535-883,전라남도 신안군 비금면 지당리 143번지 1호,전라남도 신안군 비금면 비금북부길 817,58844.0,선화당,2026-02-03 16:43:21,U,2026-02-06 02:40:00,,104792.886908513,143526.212825724,생산관리,,3,109.63,109.63,3,3,0,0,0,0,0,0,0,,0.0,3,,,선화당_전라남도신안군비금면지당리143번지1호
297,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000262,2012-07-19,,1,영업/정상,1,정상,,,,,061-271-5986,184.0,535-822,전라남도 신안군 증도면 방축리 688번지,전라남도 신안군 증도면 해양관광길 178-14,58807.0,야자수펜션,2026-02-09 16:49:36,U,2026-02-11 02:40:00,,119377.903214346,168386.734338884,계획관리,,4,184.0,184.0,4,4,0,0,0,0,0,0,0,,0.0,4,,,야자수펜션_전라남도신안군증도면방축리688번지
179,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000114,2012-03-16,,1,영업/정상,1,정상,,,,,,212.0,535-912,전라남도 신안군 흑산면 사리 304번지,전라남도 신안군 흑산면 흑산일주로 1498,58863.0,모래미,2026-02-04 15:03:21,U,2026-02-06 02:40:00,,54111.9940801828,128581.51760498,계획관리,,4,212.0,72.0,0,0,0,0,0,0,0,0,0,,0.0,0,,,모래미_전라남도신안군흑산면사리304번지
155,농어촌민박업,03_11_08_P,5600000,AGCV056000002012000001,2012-03-05,,3,폐업,3,폐업,2026-02-04,,,,,992.0,487-932,경기도 포천시 관인면 사정리 312,"경기도 포천시 관인면 숯골길 327, 제2동동",11101.0,벚골,2026-02-04 17:14:41,U,2026-02-06 02:40:00,,222363.26623618,514278.692468182,,,3,82.8,0.0,3,3,0,3,0,3,0,0,0,,0.0,0,,,벚골_경기도포천시관인면사정리312
288,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000281,2012-02-02,,1,영업/정상,1,정상,,,,,275-8834,75.0,535-821,전라남도 신안군 증도면 우전리 122번지 3호,전라남도 신안군 증도면 지도증도로 1780,58808.0,사계절,2026-02-09 16:49:03,U,2026-02-11 02:40:00,,121228.429574607,162951.134372439,계획관리,,2,75.0,75.0,2,2,0,0,0,0,0,0,0,,0.0,0,,,사계절_전라남도신안군증도면우전리122번지3호
294,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000259,2011-09-14,,1,영업/정상,1,정상,,,,,061-271-7650,134.0,535-822,전라남도 신안군 증도면 방축리 494번지,전라남도 신안군 증도면 보물섬길 119-10,58807.0,현정,2026-02-09 16:45:07,U,2026-02-11 02:40:00,,119690.88166754,167226.520365335,계획관리,,3,134.0,134.0,3,3,0,0,0,0,0,0,0,,0.0,3,,,현정_전라남도신안군증도면방축리494번지
169,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000171,2011-08-26,,1,영업/정상,1,정상,,,,,061-271-5832,118.92,535-924,전라남도 신안군 장산면 도창리 721번지 1호 동표식당,"전라남도 신안군 장산면 도창길 1-6, 동표식당",58860.0,수성,2026-02-04 14:50:55,U,2026-02-06 02:40:00,,121864.785526965,127353.869993461,계획관리,,4,118.92,118.92,4,4,0,0,0,0,0,0,0,,0.0,4,,,수성_전라남도신안군장산면도창리721번지1호동표식당
154,농어촌민박업,03_11_08_P,5180000,AGCV051800002011000004,2011-07-29,,3,폐업,3,폐업,2026-02-03,,,,,129.0,766-821,경상북도 영덕군 강구면 강구리 196-6,경상북도 영덕군 강구면 영덕대게로 165-1,36454.0,동해민박,2026-02-03 16:52:01,U,2026-02-06 02:40:00,,414788.906118954,320733.216935923,주거지역,,3,124.0,124.0,1,3,0,0,0,0,0,0,0,,0.0,4,,,동해민박_경상북도영덕군강구면강구리196-6
295,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000261,2010-12-09,,1,영업/정상,1,정상,,,,,061-271-7627,107.0,535-822,전라남도 신안군 증도면 방축리 552번지,전라남도 신안군 증도면 보물섬길 122-19,58807.0,향토한옥,2026-02-09 16:45:52,U,2026-02-11 02:40:00,,119605.170179264,167477.491622952,보전관리,,4,107.0,107.0,4,4,0,0,0,0,0,0,0,,0.0,4,,,향토한옥_전라남도신안군증도면방축리552번지
407,농어촌민박업,03_11_08_P,3570000,AGCV035700002019000349,2010-07-12,,1,영업/정상,1,정상,,,,,,1151.0,417-862,인천광역시 강화군 화도면 동막리 211번지 3호,인천광역시 강화군 화도면 해안남로 1669-8,23062.0,힐스토리 애견 동반 펜션,2026-02-12 09:20:54,U,2026-02-14 02:40:00,,150258.65955728,454922.978034235,,,4,133.0,0.0,4,4,0,0,0,0,0,0,0,,0.0,0,,,힐스토리애견동반펜션_인천광역시강화군화도면동막리211번지3호
303,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000169,2010-03-08,,1,영업/정상,1,정상,,,,,271-4495,170.0,535-814,전라남도 신안군 압해읍 송공리 산 140번지 3호 거시기횟집,"전라남도 신안군 압해읍 압해로 1741-37, 거시기횟집",58822.0,거시기,2026-02-09 16:42:59,U,2026-02-11 02:40:00,,130015.903613369,150283.275671433,,,3,70.0,70.0,3,3,0,0,0,0,0,0,0,,0.0,3,,,거시기_전라남도신안군압해읍송공리산140번지3호거시기횟집
233,농어촌민박업,03_11_08_P,4620000,AGCV046200002009000014,2009-09-04,,1,영업/정상,1,정상,,,,,,429.0,357-961,충청남도 태안군 안면읍 승언리 1962,충청남도 태안군 안면읍 해안관광로 276-72,32164.0,안면도 찜질방 펜션,2026-02-05 16:23:45,U,2026-02-07 02:40:00,,140449.387297401,336102.210950686,관리지역,,3,210.84,0.0,4,4,1,3,3,3,0,1,1,,7.0,8,,,안면도찜질방펜션_충청남도태안군안면읍승언리1962
304,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000043,2009-02-02,,1,영업/정상,1,정상,,,,,061-275-8700,675.0,535-832,전라남도 신안군 임자면 대기리 2568번지 3호 동백민박,"전라남도 신안군 임자면 대광해수욕장길 64, 동백민박",58803.0,동백민박,2026-02-09 16:41:39,U,2026-02-11 02:40:00,,115982.794070889,177618.57607486,농림지역,,7,675.0,59.4,7,7,0,0,0,0,0,0,0,,0.0,7,,,동백민박_전라남도신안군임자면대기리2568번지3호동백민박
550,농어촌민박업,03_11_08_P,4620000,AGCV046200002008000019,2008-07-15,,1,영업/정상,1,정상,,,,,,556.0,357-942,충청남도 태안군 근흥면 정죽리 1621-6,충청남도 태안군 근흥면 갈음이길 105-3,32131.0,솔밭펜션,2026-02-26 10:31:36,U,2026-02-28 02:40:00,,124789.672674367,355109.077768105,농림지역,,5,161.62,0.0,4,5,1,5,5,5,0,1,1,,3.0,5,,,솔밭펜션_충청남도태안군근흥면정죽리1621-6
424,농어촌민박업,03_11_08_P,4480000,AGCV044800002007000002,2007-09-10,,3,폐업,3,폐업,2026-01-27,,,,043-423-5544,674.0,395-801,충청북도 단양군 단양읍 금곡리 86-1 시우네민박,"충청북도 단양군 단양읍 다리안로 480, 시우네민박",27024.0,시우네민박,2026-02-13 10:31:09,U,2026-02-15 02:40:00,,325774.596012156,386937.020055854,보전관리지역,,6,195.0,0.0,6,6,1,6,6,0,0,0,0,,0.0,0,,,시우네민박_충청북도단양군단양읍금곡리86-1시우네민박
476,농어촌민박업,03_11_08_P,4201000,AGCV042010002019000607,2006-08-04,,3,폐업,3,폐업,2026-02-23,,,,,198.0,,강원특별자치도 강릉시 강동면 정동진리 293번지 4호,강원특별자치도 강릉시 강동면 헌화로 1080,25631.0,행복민박,2026-02-23 14:24:54,U,2026-02-25 02:40:00,,379216.786850329,467138.235549459,관리지역,,6,148.0,148.0,6,6,1,6,0,8,0,0,0,,10.0,7,,,행복민박_강원특별자치도강릉시강동면정동진리293번지4호
458,농어촌민박업,03_11_08_P,4480000,AGCV044800002006000051,2006-06-13,,3,폐업,3,폐업,2026-02-20,,,,043-421-1407,469.0,395-821,충청북도 단양군 가곡면 가대리 115 강바우가든,"충청북도 단양군 가곡면 가대1길 35, 강바우가든",27021.0,강바우민박,2026-02-20 15:33:12,U,2026-02-22 02:40:00,,325234.098844078,394224.415618313,계획관리지역,,3,176.5,0.0,3,3,1,3,3,0,0,0,0,,10.0,0,,,강바우민박_충청북도단양군가곡면가대리115강바우가든
443,농어촌민박업,03_11_08_P,4810000,AGCV048100002019000577,2006-05-30,,3,폐업,3,폐업,2026-02-19,,,,061-666-9606,225.0,556-846,전라남도 여수시 남면 연도리 1590번지 10호,전라남도 여수시 남면 연도서부길 1-1,59787.0,섬민박,2026-02-19 13:18:03,U,2026-02-21 02:40:00,,273486.292170855,104087.668326622,자연환경보존지역,,5,32.9,0.0,1,3,3,5,0,5,0,2,1,,0.0,3,,,섬민박_전라남도여수시남면연도리1590번지10호
177,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000105,2006-05-12,,1,영업/정상,1,정상,,,,,061-246-3771,245.0,535-916,전라남도 신안군 흑산면 홍도리 81번지,전라남도 신안군 흑산면 홍도2길 74,58862.0,광식,2026-02-04 15:02:45,U,2026-02-06 02:40:00,,35260.8944095059,135687.935946377,,,6,245.0,131.1,6,6,0,0,0,0,0,0,0,,0.0,6,,,광식_전라남도신안군흑산면홍도리81번지
170,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000088,2006-05-12,,1,영업/정상,1,정상,,,,,061-246-3791,231.0,535-916,전라남도 신안군 흑산면 홍도리 181번지,전라남도 신안군 흑산면 홍도1길 19-1,58862.0,두심,2026-02-04 15:00:38,U,2026-02-06 02:40:00,,34113.2949385622,133081.448166368,,,6,231.0,119.96,6,6,0,0,0,0,0,0,0,,0.0,6,,,두심_전라남도신안군흑산면홍도리181번지
182,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000099,2006-05-10,,1,영업/정상,1,정상,,,,,061-246-3809,102.0,535-916,전라남도 신안군 흑산면 홍도리 80번지 5호,전라남도 신안군 흑산면 홍도2길 20,58862.0,채근민박,2026-02-04 15:01:23,U,2026-02-06 02:40:00,,35176.5890420824,135740.367042417,,,4,102.0,98.7,4,4,0,0,0,0,0,0,0,,0.0,4,,,채근민박_전라남도신안군흑산면홍도리80번지5호
527,농어촌민박업,03_11_08_P,6510000,AGCV065100002019000473,2006-05-10,,1,영업/정상,1,정상,,,,,,,695-934,제주특별자치도 제주시 한림읍 협재리 1386번지,제주특별자치도 제주시 한림읍 옹포2길 16,63011.0,바다그리기,2026-02-25 12:52:55,U,2026-02-27 02:40:00,,130153.150015458,-10499.0252117995,자연녹지지역,,7,652.68,0.0,2,2,0,0,0,0,0,0,0,,0.0,0,,,바다그리기_제주특별자치도제주시한림읍협재리1386번지
291,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000292,2006-05-10,,1,영업/정상,1,정상,,,,,275-7010,142.0,535-821,전라남도 신안군 증도면 우전리 76번지,전라남도 신안군 증도면 지도증도로 1757,58808.0,우전,2026-02-09 16:47:50,U,2026-02-11 02:40:00,,121206.489328066,163161.653888081,농림지역,,5,142.0,142.0,5,5,0,0,0,0,0,0,0,,0.0,0,,,우전_전라남도신안군증도면우전리76번지
371,농어촌민박업,03_11_08_P,5370000,AGCV053700002019000196,2006-05-10,,3,폐업,3,폐업,2026-02-10,,,,055-681-7182,,656-892,경상남도 거제시 일운면 옥림리 47-2,경상남도 거제시 일운면 지심도길 56-4,53328.0,웰빙하우스,2026-02-11 10:43:55,U,2026-02-13 02:40:00,,360011.75528971,148031.094517034,자연환경보전지역,,3,42.98,0.0,3,3,0,3,0,3,0,0,0,,1.0,3,,,웰빙하우스_경상남도거제시일운면옥림리47-2
290,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000290,2006-05-10,,1,영업/정상,1,정상,,,,,275-7734,101.0,535-821,전라남도 신안군 증도면 우전리 36번지 1호,전라남도 신안군 증도면 지도증도로 1700,58808.0,황토펜션,2026-02-09 16:47:15,U,2026-02-11 02:40:00,,121207.788257813,163732.061786196,계획관리,,7,101.0,101.0,7,7,0,0,0,0,0,0,0,,0.0,0,,,황토펜션_전라남도신안군증도면우전리36번지1호
181,농어촌민박업,03_11_08_P,5010000,AGCV050100002019000095,2006-05-10,,1,영업/정상,1,정상,,,,,061-246-3812,268.0,535-916,전라남도 신안군 흑산면 홍도리 37번지 2호,전라남도 신안군 흑산면 홍도2길 21-1,58862.0,달철,2026-02-04 15:02:00,U,2026-02-06 02:40:00,,35209.15181238,135763.631505567,,,3,268.0,76.3,3,3,0,0,0,0,0,0,0,,0.0,3,,,달철_전라남도신안군흑산면홍도리37번지2호
72,농어촌민박업,03_11_08_P,3730000,AGCV037300002019000039,2006-05-09,,1,영업/정상,1,정상,,,,,,,689-823,울산광역시 울주군 상북면 이천리 582-2 배내골가든,"울산광역시 울주군 상북면 배내로 1069, 배내골가든",44909.0,배내골가든,2026-01-30 17:43:37,U,2026-02-04 11:04:37,,382281.783699051,228144.685883481,,,4,218.04,0.0,4,4,0,0,0,0,0,0,0,,0.0,0,,,배내골가든_울산광역시울주군상북면이천리582-2배내골가든
180,농어촌민박업,03_11_08_P,5010000,AGCV050100002006000003,2006-05-08,,1,영업/정상,1,정상,,,,,0612754080,798.0,535-934,전라남도 신안군 하의면 웅곡리 242-16,전라남도 신안군 하의면 곰실길 11-10,58856.0,중앙민박,2026-02-03 16:31:00,U,2026-02-06 02:40:00,,111692.183763908,123642.097236235,"&quot;계획관리지역
(자연취락지구)&quot;",,6,132.0,22.0,6,6,0,1,1,0,0,0,0,,0.0,6,,,중앙민박_전라남도신안군하의면웅곡리242-16
76,농어촌민박업,03_11_08_P,6520000,AGCV065200002019000049,2006-05-04,,3,폐업,3,폐업,2026-01-26,,,,,7541.0,697-854,제주특별자치도 서귀포시 서홍동 2479번지 알앤비 타운,"제주특별자치도 서귀포시 분토왓로174번길 45, 알앤비 타운 (서홍동)",63578.0,알앤비타운,2026-01-30 17:28:32,U,2026-02-04 11:04:37,,158181.137478131,-23933.5053895632,준농림지역,,7,180.4,0.0,8,8,1,1,1,1,0,1,1,,0.0,0,,,알앤비타운_제주특별자치도서귀포시서홍동2479번지알앤비타운
302,농어촌민박업,03_11_08_P,4990000,AGCV049900002006000025,2006-05-04,,3,폐업,3,폐업,2026-02-06,,,,,660.0,537-851,전라남도 완도군 보길면 예송리 221-1,전라남도 완도군 보길면 예송로 250,59162.0,토박이민박,2026-02-09 10:56:31,U,2026-02-11 02:40:00,,159707.424287865,71872.0536374369,,,7,145.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,8,,,토박이민박_전라남도완도군보길면예송리221-1
145,농어촌민박업,03_11_08_P,4241000,AGCV042410002020000004,2006-05-04,,1,영업/정상,1,정상,,,,,0335724116,536.0,,강원특별자치도 삼척시 원덕읍 갈남리 58,강원특별자치도 삼척시 원덕읍 갈남길 76,25956.0,이모민박,2026-02-04 14:04:00,U,2026-02-06 02:40:00,,406208.802238783,422262.48126563,계획관리지역,,3,172.46,241.49,3,3,0,0,0,0,0,0,0,,0.0,0,,,이모민박_강원특별자치도삼척시원덕읍갈남리58
505,농어촌민박업,03_11_08_P,5420000,AGCV054200002019000008,2006-05-03,,3,폐업,3,폐업,2026-02-24,,,,055-834-4582,333.0,638-931,경상남도 고성군 하이면 덕명리 15번지 10호,경상남도 고성군 하이면 덕명5길 40,52963.0,평화민박,2026-02-24 13:34:26,U,2026-02-26 02:40:00,,305479.56017213,157400.027785672,자연환경보전지역,,4,100.08,100.08,5,5,1,4,0,4,0,1,1,,0.0,2,,,평화민박_경상남도고성군하이면덕명리15번지10호
230,농어촌민박업,03_11_08_P,4620000,AGCV046200002006000123,2006-04-27,,3,폐업,3,폐업,2026-02-05,,,,0416747067,,357-914,충청남도 태안군 원북면 방갈리 522-1 고향민박,"충청남도 태안군 원북면 옥파로 1109-8, 고향민박",32105.0,고향민박,2026-02-05 17:47:47,U,2026-02-07 02:40:00,,129023.837144405,377241.727987963,자연환경보전지역,,7,140.7,0.0,1,1,1,7,7,7,0,1,1,,0.0,0,,,고향민박_충청남도태안군원북면방갈리522-1고향민박
330,농어촌민박업,03_11_08_P,4251000,AGCV042510002020000056,2006-04-25,,1,영업/정상,1,정상,,,,,,2863.0,,강원특별자치도 홍천군 서면 굴업리 402-1,강원특별자치도 홍천군 서면 한서로 2093,25103.0,하얀언덕,2026-02-10 10:34:21,U,2026-02-12 02:40:00,,258918.628020722,457701.933273243,준농림지역,,7,401.52,0.0,10,11,0,0,0,0,0,0,0,,0.0,11,,,하얀언덕_강원특별자치도홍천군서면굴업리402-1
551,농어촌민박업,03_11_08_P,4620000,AGCV046200002006000080,2006-04-18,,3,폐업,3,폐업,2026-02-25,,,,0416736247,591.0,357-944,충청남도 태안군 근흥면 용신리 541-12,충청남도 태안군 근흥면 용도로 473,32129.0,보라매민박,2026-02-26 10:55:59,U,2026-02-28 02:40:00,,131164.653075115,356770.80250003,준농림지역,,5,194.25,0.0,3,5,1,5,5,5,0,1,1,,0.0,8,,,보라매민박_충청남도태안군근흥면용신리541-12
251,농어촌민박업,03_11_08_P,4620000,AGCV046200002006000054,2006-04-11,,1,영업/정상,1,정상,,,,,,944.0,357-961,충청남도 태안군 안면읍 승언리 339-337,충청남도 태안군 안면읍 방포1길 10,32166.0,네잎클로버,2026-02-06 10:27:07,U,2026-02-08 02:40:00,,140393.44393369,334469.434032376,관리지역,,7,224.09,0.0,2,8,1,7,7,7,0,1,1,,20.0,8,,,네잎클로버_충청남도태안군안면읍승언리339-337
508,농어촌민박업,03_11_08_P,4620000,AGCV046200002006000039,2006-03-28,,1,영업/정상,1,정상,,,,,,563.0,357-954,충청남도 태안군 남면 진산리 607-2,충청남도 태안군 남면 진산1길 195-14,32151.0,갯벌부흥펜션,2026-02-24 10:17:16,U,2026-02-26 02:40:00,,134965.195072104,356616.647946763,관리지역,,6,191.7,0.0,4,7,1,6,6,6,0,1,1,,6.0,7,,,갯벌부흥펜션_충청남도태안군남면진산리607-2
