건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,휴휴방(休休放),2021-02-01,201515.294659083,449785.100526595,출판인쇄업,출판사,2026-05-06 22:35:41,I,03,폐업,,,,2021-02-01 16:52:01,,2015-11-25,,서울특별시 성동구 금호동*가 ****,CDFG1251002015000074,3030000,,"서울특별시 성동구 금호산길 **, ***동 ****호 (금호동*가, 한신휴플러스아파트)",04724,03,폐업,,,,,,
,모로우북스,2016-11-18,201475.220359472,449149.018921794,출판인쇄업,출판사,2026-05-06 22:35:42,I,03,폐업,,71.95,,2016-11-18 13:51:54,,2016-03-14,,서울특별시 성동구 옥수동 ***-*,CDFG1251002016000019,3030000,,"서울특별시 성동구 독서당로**길 *-*, *층 (옥수동)",04739,03,폐업,,,,02-2288-3299,,
,성동보호작업장,2019-01-18,205197.247681516,448985.06747453,출판인쇄업,출판사,2026-05-06 22:35:42,I,03,폐업,,217.69,,2019-01-18 16:06:18,,2016-03-14,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002016000021,3030000,,"서울특별시 성동구 아차산로 ***, B***호 (성수동*가, 우영테크노센터)",04783,03,폐업,,,,02-3409-8270,,
,사건과 사람들,2014-12-22,157096.230636516,459582.682252231,출판인쇄업,출판사,2026-05-06 23:09:00,I,03,폐업,,,,2015-08-26 10:46:20,,2010-05-14,,인천광역시 강화군 길상면 초지리 ***-*,CDFG1251002010000001,3570000,,인천광역시 강화군 길상면 길상로 **-*,23049,03,폐업,,,,,,
근린생활시설,한·영·중·일 동시 실용교육연구원,2015-07-28,143890.171189791,464862.006629218,출판인쇄업,출판사,2026-05-06 23:09:00,I,03,폐업,,93.75,,2015-07-28 18:51:16,,2011-04-25,417-911,인천광역시 강화군 삼산면 석포리 ***-*,CDFG1251002011000003,3570000,,인천광역시 강화군 삼산면 삼산남로 ***,,03,폐업,,,,,1,
단독주택,도서출판 나숨,2015-07-24,155433.950416909,465716.292463246,출판인쇄업,출판사,2026-05-06 23:09:00,I,03,폐업,,109.8,1,2015-11-26 14:40:02,,2011-09-05,417-831,인천광역시 강화군 불은면 고능리 ***-*,CDFG1251002011000005,3570000,관리지역,인천광역시 강화군 불은면 고능로***번길 **,,03,폐업,기타,,,032-934-0320,,
,늘품기획,2014-10-29,154032.646157673,471973.218853026,출판인쇄업,출판사,2026-05-06 23:09:00,I,03,폐업,,,,2014-11-03 13:06:53,,2011-11-03,417-803,인천광역시 강화군 강화읍 관청리 ***-*,CDFG1251002011000007,3570000,,인천광역시 강화군 강화읍 강화대로 ***,,03,폐업,,,,032-933-9878,,
단독주택,도서출판 미디어집,2022-05-11,157184.072783248,464414.071871268,출판인쇄업,출판사,2026-05-06 23:09:00,I,03,폐업,,165.55,1,2022-05-12 20:57:58,,2014-06-11,,인천광역시 강화군 불은면 오두리 **-*,CDFG1251002014000004,3570000,관리지역,인천광역시 강화군 불은면 해안동로***번길 **,23047,03,폐업,주택가주변,,,,1,
단독주택,우연 출판사,2020-08-04,149663.200798881,470119.453755969,출판인쇄업,출판사,2026-05-06 23:09:01,I,03,폐업,,106.76,2,2020-08-05 17:34:51,,2014-12-03,417-891,인천광역시 강화군 내가면 고천리 **-*,CDFG1251002014000006,3570000,관리지역,인천광역시 강화군 내가면 고비고개로 ***,,03,폐업,기타,,,032-932-9191,2,
단독주택,기적의 시대,2022-01-03,155060.914252453,465386.393721602,출판인쇄업,출판사,2026-05-06 23:09:01,I,03,폐업,,,1,2022-01-04 13:56:02,,2017-11-06,,인천광역시 강화군 불은면 고능리 ****-*,CDFG1251002017000010,3570000,,인천광역시 강화군 불은면 고능로***번길 **-*,23046,03,폐업,,,,,1,
근린생활시설,EU컴,2018-04-30,154785.710225607,471966.934511356,출판인쇄업,출판사,2026-05-06 23:09:01,I,03,폐업,,,,2018-04-30 11:00:07,,2018-04-04,,인천광역시 강화군 강화읍 관청리 ***-*,CDFG1251002018000001,3570000,,"인천광역시 강화군 강화읍 동문안길 **, *층 ***호",23031,03,폐업,,,,,,
,도서사랑 육경인,2022-04-13,144118.43942982,468274.397999312,출판인쇄업,출판사,2026-05-06 23:09:02,I,03,폐업,,,,2022-04-14 21:23:35,,2021-03-07,,인천광역시 강화군 내가면 황청리 ***-**,CDFG1251002021000003,3570000,,"인천광역시 강화군 내가면 황청포구로***번길 ***-**, *층",23017,03,폐업,,,,,,
,맨투맨 아카데미,2023-12-11,154445.143376973,468010.422419257,출판인쇄업,출판사,2026-05-06 23:09:03,I,03,폐업,,75.9,2,2023-12-13 10:40:57,,2022-12-28,,인천광역시 강화군 선원면 금월리 ***-*,CDFG1251002022000007,3570000,,인천광역시 강화군 선원면 대문고개로 **-*,23043,03,폐업,,,,,,
